StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,prolific_id,birth_year,gender,race,hispanic,attention_check_1,politics,education,care_1,fairness_1,loyalty_1,authority_1,purity_1,efficiency_1,null_1,care_2,fairness_2,loyalty_2,authority_2,purity_2,efficiency_2,care_3,fairness_3,loyalty_3,authority_3,purity_3,efficiency_3,care_4,fairness_4,loyalty_4,authority_4,purity_4,efficiency_4,null_2,care_5,fairness_5,loyalty_5,authority_5,purity_5,efficiency_5,care_6,fairness_6,loyalty_6,authority_6,purity_6,efficiency_6,rides_diversity,SAT_diversity,health_shareholders,profit_local,election_corporate
2023-07-17 22:08:07,2023-07-17 22:13:54,IP Address,174.238.167.161,100,347,True,2023-07-17 22:13:55,R_b3qNlsZo1IcVP8d,,,,,36.1671,-86.7861,anonymous,EN,647e39c3b4ba4b9f3dc279e0,1974,Female,White or Caucasian,No,Option 3,Republican,"Some college, but no degree",4,4,3,4,5,3,1,5,3,4,3,3,1,4,5,4,3,5,4,4,5,4,5,3,5,5,4,5,4,5,4,4,4,1,4,5,5,1,"710 people avoid jail (50% Black, 50% White)","Avg. SAT: 1300, Diversity: 30% underrepresented minority students","Payout: $0, Care: 35,000","Quarterly Profit: $40,000, Money Paid to Local Producers: $1,250,000","Chance of winning: 40%, Corporate control: 0%"
2023-07-17 22:02:36,2023-07-17 22:13:57,IP Address,67.61.221.153,100,681,True,2023-07-17 22:13:58,R_123b97PdrEnKHeh,,,,,43.5441,-116.5662,anonymous,EN,610c56ddc029efbacb229c71,1966,Female,White or Caucasian,No,Option 3,Republican,High school diploma or GED,5,3,2,5,5,1,0,4,3,3,4,4,0,5,4,4,3,5,0,5,4,4,5,5,1,5,4,3,0,4,4,4,0,0,2,4,5,5,"730 people avoid jail (30% Black, 70% White)","Average SAT Score: 1400, Diversity Measure: 10% underrepresented minority students","Payout: $40 million, Care: 25,000","Quarterly Profit: $60,000, Money Paid to Local Producers: $1,000,000","Chance of winning: 60%, Corporate control: 60%"
2023-07-17 22:07:17,2023-07-17 22:14:10,IP Address,104.186.97.62,100,412,True,2023-07-17 22:14:10,R_2EttoiToO7mtGL5,,,,,38.0551,-97.9323,anonymous,EN,638476f72ab8021be345e3ac,1955,Female,White or Caucasian,No,Option 3,Democrat,Associates or technical degree,4,3,2,4,4,2,1,5,3,5,4,3,2,5,4,3,3,3,2,5,5,4,4,3,1,5,5,3,3,3,3,4,3,3,3,5,1,1,"710 people avoid jail (50% Black, 50% White)","Avg. SAT: 1300, Diversity: 30% underrepresented minority students","Payout: $40 million, Care: 25,000","Quarterly Profit: $40,000, Money Paid to Local Producers: $1,250,000","Chance of winning: 40%, Corporate control: 0%"
2023-07-17 22:02:08,2023-07-17 22:14:33,IP Address,96.231.197.20,100,744,True,2023-07-17 22:14:33,R_VUAxySo8KcLrS6t,,,,,38.9191,-76.782,anonymous,EN,63d16095e853005ff591b9a1,1981,Male,Black or African American,No,Option 3,Democrat,Bachelor's degree,3,3,0,2,4,1,0,4,3,3,3,3,0,4,3,4,2,4,0,3,3,0,5,3,1,4,3,3,1,3,2,1,1,2,1,2,3,1,"620 people avoid jail (70% Black, 30% White)","Avg. SAT: 1340, Diversity: 25% underrepresented minority students","Payout: $0, Care: 35,000","Quarterly Profit: $100,000, Money Paid to Local Producers: $500,000","Chance of winning: 40%, Corporate control: 0%"
2023-07-17 22:07:02,2023-07-17 22:15:33,IP Address,195.252.198.136,100,510,True,2023-07-17 22:15:33,R_3qBzxZvTFwfFLh6,,,,,39.9714,-86.1295,anonymous,EN,645abc0f7fa6368e6df2d973,1960,Male,White or Caucasian,No,Option 3,Democrat,"Graduate or Professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",5,3,3,3,2,3,0,5,4,3,2,0,0,5,5,2,4,0,0,4,4,3,3,1,2,4,4,3,2,0,0,2,4,4,3,3,0,2,"730 people avoid jail (30% Black, 70% White)","Average SAT Score: 1400, Diversity Measure: 10% underrepresented minority students","Payout: $0, Care: 35,000","Quarterly Profit: $60,000, Money Paid to Local Producers: $1,000,000","Chance of winning: 40%, Corporate control: 0%"
2023-07-17 22:08:07,2023-07-17 22:15:37,IP Address,24.255.182.196,100,449,True,2023-07-17 22:15:38,R_22lRGz6k0lc9KO7,,,,,39.0421,-95.7187,anonymous,EN,5c8570c3bce73c00178c4dc6,1971,Female,White or Caucasian,No,Option 3,Independent,"Some college, but no degree",5,5,1,1,1,1,0,5,5,3,2,1,0,5,5,3,3,1,2,5,5,2,0,1,1,3,5,3,1,1,1,0,2,2,0,3,0,1,"710 people avoid jail (50% Black, 50% White)","Avg. SAT: 1300, Diversity: 30% underrepresented minority students","Payout: $0, Care: 35,000","Quarterly Profit: $40,000, Money Paid to Local Producers: $1,250,000","Chance of winning: 40%, Corporate control: 0%"
2023-07-17 22:03:33,2023-07-17 22:16:23,IP Address,107.127.53.61,100,769,True,2023-07-17 22:16:23,R_1j9rw0LdFENmNoN,,,,,38.2665,-85.8017,anonymous,EN,5e7909d956b26e4aba9a460b,1972,Male,White or Caucasian,Yes,Option 3,Democrat,"Graduate or Professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",5,4,3,2,0,1,0,4,3,2,1,2,3,4,4,1,4,2,1,4,5,1,1,0,4,2,3,1,0,0,1,1,1,1,2,4,1,1,"710 people avoid jail (50% Black, 50% White)","Avg. SAT: 1300, Diversity: 30% underrepresented minority students","Payout: $40 million, Care: 25,000","Quarterly Profit: $100,000, Money Paid to Local Producers: $500,000","Chance of winning: 70%, Corporate control: 80%"
2023-07-17 21:59:47,2023-07-17 22:16:35,IP Address,73.152.51.174,100,1008,True,2023-07-17 22:16:36,R_PTFCNzIr8CYbEIh,,,,,37.3392,-77.4175,anonymous,EN,649d98ac16748716be901ed0,1943,Female,Black or African American,No,Option 3,Democrat,"Some college, but no degree",4,4,4,5,5,2,0,1,5,4,3,4,2,5,5,3,4,4,2,5,5,5,5,4,0,5,4,5,3,4,4,0,5,2,1,4,5,4,"710 people avoid jail (50% Black, 50% White)","Avg. SAT: 1300, Diversity: 30% underrepresented minority students","Payout: $40 million, Care: 25,000","Quarterly Profit: $80,000, Money Paid to Local Producers: $750,000","Chance of winning: 50%, Corporate control: 40%"
2023-07-17 21:49:30,2023-07-17 22:16:50,IP Address,67.11.185.117,100,1640,True,2023-07-17 22:16:52,R_2Tt1KLvPF4B0NyQ,,,,,29.4227,-98.4927,anonymous,EN,62c65cd877b056c782d09fe1,1994,Male,Hispanic or Latino,Yes,Option 3,Other,Associates or technical degree,2,4,0,0,5,1,0,2,5,0,2,4,0,4,4,0,5,2,0,1,5,0,3,4,2,4,4,3,2,3,4,3,1,2,1,1,0,0,"710 people avoid jail (50% Black, 50% White)","Average SAT Score: 1400, Diversity Measure: 10% underrepresented minority students","Shareholder Payout: $100 million, Number of People Who Receive Affordable Care: 5,000","Quarterly Profit: $100,000, Money Paid to Local Producers: $500,000","Chance of winning: 40%, Corporate control: 0%"
2023-07-17 21:55:54,2023-07-17 22:17:16,IP Address,99.76.50.125,100,1281,True,2023-07-17 22:17:16,R_pzpibVr4wtW9pyF,,,,,35.8677,-86.4174,anonymous,EN,5f9f431d6aa4f3589c783492,1974,Female,White or Caucasian,No,Option 3,Democrat,Bachelor's degree,3,3,3,2,3,3,1,4,2,4,1,1,2,4,3,3,3,1,2,3,4,1,3,1,1,4,4,2,1,2,1,3,1,3,1,3,1,1,"620 people avoid jail (70% Black, 30% White)","Avg. SAT: 1300, Diversity: 30% underrepresented minority students","Payout: $0, Care: 35,000","Quarterly Profit: $60,000, Money Paid to Local Producers: $1,000,000","Chance of winning: 50%, Corporate control: 40%"
2023-07-17 21:54:25,2023-07-17 22:17:21,IP Address,75.105.249.26,100,1376,True,2023-07-17 22:17:22,R_2ay3a6j0eTJ6Yli,,,,,34.0928,-83.1214,anonymous,EN,5ac4fbad1667e40001d8615e,1957,Female,White or Caucasian,No,Option 3,Republican,Bachelor's degree,4,5,2,3,4,1,0,5,5,2,3,4,0,5,5,2,4,5,2,4,5,3,4,5,3,5,3,5,1,4,5,1,2,1,2,3,5,1,"710 people avoid jail (50% Black, 50% White)","Avg. SAT: 1340, Diversity: 25% underrepresented minority students","Payout: $40 million, Care: 25,000","Quarterly Profit: $60,000, Money Paid to Local Producers: $1,000,000","Chance of winning: 40%, Corporate control: 0%"
2023-07-17 22:07:01,2023-07-17 22:17:33,IP Address,174.168.225.25,100,631,True,2023-07-17 22:17:33,R_2tEG1LqVf7QU6gt,,,,,42.0774,-71.0446,anonymous,EN,62d22695270242b5b620ba4f,1974,Male,White or Caucasian,No,Option 3,Democrat,"Some college, but no degree",4,4,1,1,0,1,0,5,4,2,0,0,1,5,4,2,3,1,0,5,4,1,3,0,1,5,5,4,1,2,0,0,5,5,2,3,0,1,"710 people avoid jail (50% Black, 50% White)","Avg. SAT: 1300, Diversity: 30% underrepresented minority students","Payout: $0, Care: 35,000","Quarterly Profit: $80,000, Money Paid to Local Producers: $750,000","Chance of winning: 40%, Corporate control: 0%"
2023-07-17 22:03:42,2023-07-17 22:18:16,IP Address,174.78.2.29,100,873,True,2023-07-17 22:18:16,R_1Q0zh6oFsZIDGwS,,,,,36.1685,-115.1164,anonymous,EN,60c433a4f78e97b5ef1ce71b,1976,Female,Native American or Alaskan Native,No,Option 3,Democrat,Bachelor's degree,4,5,3,4,4,2,0,4,4,5,2,5,0,5,5,3,3,0,1,4,4,3,3,4,2,5,5,4,1,1,2,2,3,3,1,4,1,0,"710 people avoid jail (50% Black, 50% White)","Avg. SAT: 1370, Diversity: 20% underrepresented minority students","Payout: $0, Care: 35,000","Quarterly Profit: $60,000, Money Paid to Local Producers: $1,000,000","Chance of winning: 40%, Corporate control: 0%"
2023-07-17 22:08:55,2023-07-17 22:18:16,IP Address,75.113.91.6,100,561,True,2023-07-17 22:18:17,R_1FxgiXlhgEXk7V8,,,,,35.3288,-118.9748,anonymous,EN,64aed38380530892e02c1e21,1983,Female,White or Caucasian,No,Option 3,Republican,Bachelor's degree,1,1,0,2,4,1,0,2,2,3,1,4,1,4,3,3,3,5,2,2,1,2,4,4,3,5,2,3,1,5,5,2,2,0,2,2,5,3,"710 people avoid jail (50% Black, 50% White)","Avg. SAT: 1390, Diversity: 15% underrepresented minority students","Payout: $40 million, Care: 25,000","Quarterly Profit: $60,000, Money Paid to Local Producers: $1,000,000","Chance of winning: 60%, Corporate control: 60%"
2023-07-17 22:08:50,2023-07-17 22:18:34,IP Address,209.169.117.63,100,584,True,2023-07-17 22:18:35,R_RJ0T3LD9ZbcDzkR,,,,,30.3052,-95.4552,anonymous,EN,641adeb9f2a8a9f112571e78,1993,Male,White or Caucasian,No,Option 3,Independent,High school diploma or GED,1,1,1,0,3,1,0,5,4,3,2,1,0,5,5,3,4,3,1,4,4,4,3,3,2,5,4,1,2,5,3,3,3,0,1,2,4,1,"710 people avoid jail (50% Black, 50% White)","Avg. SAT: 1370, Diversity: 20% underrepresented minority students","Payout: $40 million, Care: 25,000","Quarterly Profit: $60,000, Money Paid to Local Producers: $1,000,000","Chance of winning: 40%, Corporate control: 0%"
2023-07-17 22:08:40,2023-07-17 22:18:54,IP Address,166.198.116.172,100,614,True,2023-07-17 22:18:54,R_2s0kHmqNWIR5ow4,,,,,37.8395,-85.1321,anonymous,EN,60b662e803f1f379920ed352,1979,Female,White or Caucasian,No,Option 3,Independent,"Some college, but no degree",3,5,3,2,4,0,0,4,5,1,0,1,0,5,5,1,3,1,0,5,5,1,4,0,3,5,5,3,2,3,1,1,1,1,1,3,2,1,"710 people avoid jail (50% Black, 50% White)","Avg. SAT: 1300, Diversity: 30% underrepresented minority students","Payout: $40 million, Care: 25,000","Quarterly Profit: $60,000, Money Paid to Local Producers: $1,000,000","Chance of winning: 40%, Corporate control: 0%"
2023-07-17 21:57:24,2023-07-17 22:19:09,IP Address,174.251.160.148,100,1304,True,2023-07-17 22:19:09,R_vv2eGesLgikp8M9,,,,,34.0544,-118.2441,anonymous,EN,5f9b38a3e8bb2a1c4db0515e,1982,Female,White or Caucasian,No,Option 3,Democrat,"Some college, but no degree",4,3,3,2,4,2,0,5,2,5,1,3,1,4,3,5,2,2,0,3,5,4,3,4,2,5,5,5,5,2,2,2,4,5,1,5,2,3,"710 people avoid jail (50% Black, 50% White)","Avg. SAT: 1300, Diversity: 30% underrepresented minority students","Payout: $40 million, Care: 25,000","Quarterly Profit: $100,000, Money Paid to Local Producers: $500,000","Chance of winning: 40%, Corporate control: 0%"
2023-07-17 22:09:32,2023-07-17 22:19:15,IP Address,73.11.46.20,100,582,True,2023-07-17 22:19:15,R_3P83WITMMP2lttx,,,,,45.5331,-122.7037,anonymous,EN,62b14f89e9222d3aab48489b,1987,Male,Hispanic or Latino,Yes,Option 3,Democrat,"Some college, but no degree",5,2,0,1,1,0,0,1,3,4,0,1,0,5,3,1,4,0,0,1,5,0,2,0,4,5,3,4,0,1,0,1,1,4,4,1,0,0,"620 people avoid jail (70% Black, 30% White)","Avg. SAT: 1340, Diversity: 25% underrepresented minority students","Payout: $40 million, Care: 25,000","Quarterly Profit: $100,000, Money Paid to Local Producers: $500,000","Chance of winning: 50%, Corporate control: 40%"
2023-07-17 22:02:32,2023-07-17 22:19:31,IP Address,63.160.189.213,100,1019,True,2023-07-17 22:19:32,R_2TOcRVZy5vUrFXV,,,,,37.751,-97.822,anonymous,EN,6471801682f074f04e9e66cf,1972,Male,Black or African American,No,Option 3,Democrat,Bachelor's degree,4,4,5,4,4,5,3,4,4,5,4,4,4,3,5,5,3,4,4,4,5,4,5,4,5,5,4,5,5,2,4,5,5,2,3,5,5,3,"710 people avoid jail (50% Black, 50% White)","Avg. SAT: 1300, Diversity: 30% underrepresented minority students","Shareholder Payout: $100 million, Number of People Who Receive Affordable Care: 5,000","Quarterly Profit: $100,000, Money Paid to Local Producers: $500,000","Chance of winning: 80%, Corporate control: 100%"
2023-07-17 21:48:31,2023-07-17 22:20:02,IP Address,162.154.187.105,100,1891,True,2023-07-17 22:20:02,R_TiqMu2jC8Khs5Ff,,,,,39.0454,-82.6418,anonymous,EN,61282ca83be28773ac7c421f,1980,Female,White or Caucasian,No,Option 3,Independent,Associates or technical degree,4,4,4,0,4,4,0,5,5,5,2,4,2,5,5,5,3,5,3,5,5,3,3,1,4,5,3,3,3,5,5,0,5,5,1,3,3,3,"710 people avoid jail (50% Black, 50% White)","Avg. SAT: 1300, Diversity: 30% underrepresented minority students","Payout: $60 million, Care: 20,000","Quarterly Profit: $60,000, Money Paid to Local Producers: $1,000,000","Chance of winning: 40%, Corporate control: 0%"
2023-07-17 22:02:50,2023-07-17 22:20:06,IP Address,67.182.26.180,100,1035,True,2023-07-17 22:20:06,R_C1bN8XeIoQ0C8tb,,,,,37.9998,-120.3267,anonymous,EN,62b755ac8d4ceeb1a463c05a,1964,Female,White or Caucasian,No,Option 3,Republican,"Some college, but no degree",4,2,3,5,5,3,1,5,4,4,3,5,4,5,3,4,5,4,2,5,3,5,5,5,1,5,5,5,3,4,5,3,4,0,3,5,5,5,"710 people avoid jail (50% Black, 50% White)","Avg. SAT: 1370, Diversity: 20% underrepresented minority students","Payout: $80 million, Care: 15,000","Quarterly Profit: $60,000, Money Paid to Local Producers: $1,000,000","Chance of winning: 60%, Corporate control: 60%"
2023-07-17 22:00:53,2023-07-17 22:20:27,IP Address,107.211.20.15,100,1173,True,2023-07-17 22:20:27,R_BA5UCi7JoR8AkF3,,,,,30.4496,-91.1922,anonymous,EN,55c5d75efdf99b255411b190,1978,Female,Black or African American,No,Option 3,Independent,Bachelor's degree,4,4,4,5,5,3,0,4,5,5,5,4,2,5,5,5,5,5,2,4,4,1,5,4,2,5,4,4,4,5,4,3,4,0,4,4,5,4,"710 people avoid jail (50% Black, 50% White)","Average SAT Score: 1400, Diversity Measure: 10% underrepresented minority students","Payout: $80 million, Care: 15,000","Quarterly Profit: $80,000, Money Paid to Local Producers: $750,000","Chance of winning: 60%, Corporate control: 60%"
2023-07-17 22:05:13,2023-07-17 22:20:29,IP Address,72.219.144.230,100,916,True,2023-07-17 22:20:30,R_1Ng04rnXOFfmKbo,,,,,33.6416,-117.6898,anonymous,EN,5dd3969e92371d388d772a19,2000,Female,White or Caucasian,No,Option 3,Democrat,"Some college, but no degree",4,3,0,0,1,0,0,4,4,2,1,1,1,4,5,2,1,0,0,3,4,1,1,0,3,5,4,3,2,0,0,0,3,3,1,3,0,3,"620 people avoid jail (70% Black, 30% White)","Avg. SAT: 1370, Diversity: 20% underrepresented minority students","Payout: $40 million, Care: 25,000","Quarterly Profit: $40,000, Money Paid to Local Producers: $1,250,000","Chance of winning: 40%, Corporate control: 0%"
2023-07-17 22:10:13,2023-07-17 22:20:38,IP Address,23.126.204.192,100,624,True,2023-07-17 22:20:38,R_VIoyDn1FNYdUNLb,,,,,31.5493,-84.0818,anonymous,EN,6482acc6f8e8f044e62cee5c,1970,Female,Black or African American,No,Option 3,Democrat,"Graduate or Professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",3,5,2,4,5,1,0,4,5,2,3,4,1,4,5,3,4,5,0,3,5,1,5,5,0,5,3,3,0,1,4,2,3,4,2,4,3,4,"710 people avoid jail (50% Black, 50% White)","Avg. SAT: 1370, Diversity: 20% underrepresented minority students","Payout: $40 million, Care: 25,000","Quarterly Profit: $60,000, Money Paid to Local Producers: $1,000,000","Chance of winning: 50%, Corporate control: 40%"
2023-07-17 22:02:51,2023-07-17 22:20:43,IP Address,73.129.66.113,100,1071,True,2023-07-17 22:20:44,R_NVC0ey7WaKgQeBP,,,,,38.894,-77.0365,anonymous,EN,5ba5d8b960f3d50001697104,1959,Female,White or Caucasian,No,Option 3,Independent,"Some college, but no degree",5,5,2,3,0,1,0,5,5,3,1,1,2,5,5,2,4,0,1,5,5,3,4,3,2,5,5,5,4,1,0,0,5,5,1,2,0,0,"710 people avoid jail (50% Black, 50% White)","Avg. SAT: 1340, Diversity: 25% underrepresented minority students","Payout: $0, Care: 35,000","Quarterly Profit: $60,000, Money Paid to Local Producers: $1,000,000","Chance of winning: 50%, Corporate control: 40%"
2023-07-17 22:11:27,2023-07-17 22:20:49,IP Address,45.31.188.174,100,562,True,2023-07-17 22:20:50,R_UF2QxgH314x3sk1,,,,,34.7095,-86.7361,anonymous,EN,6339d248a31798529a8cf2e4,1987,Male,White or Caucasian,No,Option 3,Independent,"Some college, but no degree",3,4,3,2,5,4,0,3,4,4,2,4,4,4,4,4,3,3,2,4,2,5,3,5,3,5,2,4,2,5,3,4,2,1,2,4,3,4,"730 people avoid jail (30% Black, 70% White)","Average SAT Score: 1400, Diversity Measure: 10% underrepresented minority students","Payout: $40 million, Care: 25,000","Quarterly Profit: $80,000, Money Paid to Local Producers: $750,000","Chance of winning: 50%, Corporate control: 40%"
2023-07-17 22:10:45,2023-07-17 22:20:56,IP Address,24.211.66.77,100,611,True,2023-07-17 22:20:57,R_3fjktKFoZLZJnRZ,,,,,34.1847,-79.7704,anonymous,EN,61fa94015719bc09cb834e2e,1973,Male,White or Caucasian,No,Option 3,Democrat,"Graduate or Professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",4,3,0,1,1,1,0,4,5,3,0,0,1,5,4,2,4,0,1,3,4,0,2,0,2,5,4,2,0,2,0,1,0,1,2,0,0,0,"710 people avoid jail (50% Black, 50% White)","Avg. SAT: 1370, Diversity: 20% underrepresented minority students","Payout: $0, Care: 35,000","Quarterly Profit: $80,000, Money Paid to Local Producers: $750,000","Chance of winning: 60%, Corporate control: 60%"
2023-07-17 22:15:36,2023-07-17 22:21:12,IP Address,72.181.170.150,100,335,True,2023-07-17 22:21:12,R_2TyOjBL3BVBEFkk,,,,,32.915,-96.6751,anonymous,EN,6266a95d927943d0147dc188,1966,Male,White or Caucasian,No,Option 3,Independent,Bachelor's degree,3,3,2,3,3,4,2,3,2,2,2,2,3,2,4,3,1,4,3,3,3,4,4,2,1,4,3,4,3,3,3,4,3,2,2,4,3,2,"710 people avoid jail (50% Black, 50% White)","Avg. SAT: 1370, Diversity: 20% underrepresented minority students","Payout: $60 million, Care: 20,000","Quarterly Profit: $100,000, Money Paid to Local Producers: $500,000","Chance of winning: 60%, Corporate control: 60%"
2023-07-17 22:13:02,2023-07-17 22:21:19,IP Address,68.101.153.254,100,496,True,2023-07-17 22:21:19,R_3JDwxeXmt7kb4VO,,,,,32.7916,-116.971,anonymous,EN,5f494c1ba043204912fb6be1,1992,Female,Hispanic or Latino,Yes,Option 3,Republican,Bachelor's degree,4,3,4,3,4,3,2,3,4,4,4,3,3,3,4,3,3,3,2,3,3,4,4,5,4,3,4,4,4,4,4,4,3,4,5,3,4,3,"710 people avoid jail (50% Black, 50% White)","Avg. SAT: 1370, Diversity: 20% underrepresented minority students","Payout: $60 million, Care: 20,000","Quarterly Profit: $60,000, Money Paid to Local Producers: $1,000,000","Chance of winning: 60%, Corporate control: 60%"
2023-07-17 22:08:52,2023-07-17 22:22:11,IP Address,24.184.162.111,100,799,True,2023-07-17 22:22:11,R_2RaIp2dFvcPmjp0,,,,,41.7171,-73.9926,anonymous,EN,5d974512cb19b600164e21a9,1971,Female,White or Caucasian,No,Option 3,Independent,"Some college, but no degree",3,3,0,0,1,1,0,3,4,0,0,2,0,5,4,0,3,0,0,4,3,1,0,2,1,4,3,3,3,3,0,0,2,3,2,3,1,3,"730 people avoid jail (30% Black, 70% White)","Avg. SAT: 1370, Diversity: 20% underrepresented minority students","Payout: $0, Care: 35,000","Quarterly Profit: $60,000, Money Paid to Local Producers: $1,000,000","Chance of winning: 60%, Corporate control: 60%"
2023-07-17 22:11:09,2023-07-17 22:22:18,IP Address,174.61.163.79,100,669,True,2023-07-17 22:22:19,R_269AjdcOUSv2ayT,,,,,47.6295,-122.3165,anonymous,EN,63d572f61366709dbcc745a9,1985,Male,Multiracial or Biracial,No,Option 3,Independent,Bachelor's degree,4,4,0,0,0,1,0,5,3,1,1,0,1,4,4,2,2,0,0,4,4,0,0,0,0,4,5,0,0,0,1,3,0,5,0,0,0,0,"620 people avoid jail (70% Black, 30% White)","Avg. SAT: 1370, Diversity: 20% underrepresented minority students","Payout: $0, Care: 35,000","Quarterly Profit: $0, Money Paid to Local Producers: $1,500,000","Chance of winning: 40%, Corporate control: 0%"
2023-07-17 22:02:35,2023-07-17 22:22:38,IP Address,24.205.46.96,100,1203,True,2023-07-17 22:22:39,R_24jUQvDQMcdxhuJ,,,,,33.7712,-118.1454,anonymous,EN,60bc2284cfc4b7c2ab9cacdb,1975,Female,White or Caucasian,No,Option 3,Democrat,"Some college, but no degree",4,4,0,0,0,0,0,3,2,2,0,0,0,2,4,0,0,0,0,5,5,0,1,0,1,4,4,0,0,0,0,0,5,4,1,1,0,0,"620 people avoid jail (70% Black, 30% White)","Avg. SAT: 1340, Diversity: 25% underrepresented minority students","Payout: $40 million, Care: 25,000","Quarterly Profit: $60,000, Money Paid to Local Producers: $1,000,000","Chance of winning: 50%, Corporate control: 40%"
2023-07-17 22:11:05,2023-07-17 22:23:34,IP Address,174.64.242.243,100,748,True,2023-07-17 22:23:34,R_2fjuKNXA9cv5oJU,,,,,32.2448,-111.0214,anonymous,EN,55931d15fdf99b59a8fb1f72,1957,Female,White or Caucasian,No,Option 3,Democrat,Bachelor's degree,5,4,3,3,5,4,2,5,5,5,3,5,4,5,5,5,4,4,3,5,5,0,4,5,3,5,5,5,0,3,5,0,3,3,2,0,0,1,"710 people avoid jail (50% Black, 50% White)","Avg. SAT: 1300, Diversity: 30% underrepresented minority students","Payout: $40 million, Care: 25,000","Quarterly Profit: $100,000, Money Paid to Local Producers: $500,000","Chance of winning: 40%, Corporate control: 0%"
2023-07-17 22:13:03,2023-07-17 22:24:30,IP Address,47.134.188.245,100,686,True,2023-07-17 22:24:30,R_bEnBueOC0LJ5eiB,,,,,35.6509,-81.2391,anonymous,EN,5fd6f3d6d15e6e6631abd0f1,1990,Female,White or Caucasian,No,Option 3,Independent,"Some college, but no degree",5,2,1,1,1,0,0,3,2,2,0,1,0,4,5,4,3,0,0,4,3,3,2,1,0,5,1,2,0,2,0,1,0,0,2,3,2,2,"620 people avoid jail (70% Black, 30% White)","Avg. SAT: 1390, Diversity: 15% underrepresented minority students","Payout: $80 million, Care: 15,000","Quarterly Profit: $60,000, Money Paid to Local Producers: $1,000,000","Chance of winning: 40%, Corporate control: 0%"
2023-07-17 22:09:06,2023-07-17 22:24:30,IP Address,73.139.228.225,100,924,True,2023-07-17 22:24:31,R_1PXkEyBWxOlbgLG,,,,,26.1166,-80.3192,anonymous,EN,5ac43d51a3ba7a0001b498d0,1984,Male,White or Caucasian,Yes,Option 3,Democrat,Associates or technical degree,4,3,1,1,1,3,0,4,3,2,1,1,1,5,5,2,4,0,0,5,5,2,4,1,3,5,5,4,3,2,2,4,3,4,2,1,3,4,"710 people avoid jail (50% Black, 50% White)","Average SAT Score: 1400, Diversity Measure: 10% underrepresented minority students","Payout: $40 million, Care: 25,000","Quarterly Profit: $80,000, Money Paid to Local Producers: $750,000","Chance of winning: 40%, Corporate control: 0%"
2023-07-17 22:10:29,2023-07-17 22:27:10,IP Address,174.195.200.65,100,1001,True,2023-07-17 22:27:11,R_2B3YSISah030LA1,,,,,33.8789,-117.5353,anonymous,EN,63f9a3fab5b22e42b0753da1,1971,Female,White or Caucasian,Yes,Option 3,Independent,Associates or technical degree,2,2,0,0,1,0,0,2,0,0,0,4,0,4,1,0,4,0,0,3,4,5,3,2,2,5,5,5,0,2,0,2,0,0,3,3,0,3,"710 people avoid jail (50% Black, 50% White)","Avg. SAT: 1390, Diversity: 15% underrepresented minority students","Payout: $40 million, Care: 25,000","Quarterly Profit: $100,000, Money Paid to Local Producers: $500,000","Chance of winning: 40%, Corporate control: 0%"
2023-07-17 22:20:29,2023-07-17 22:27:36,IP Address,75.142.137.148,100,427,True,2023-07-17 22:27:36,R_3gZNzFvziKMvBBz,,,,,42.1921,-121.7233,anonymous,EN,5c830a66d6a4d0000164097d,1994,Male,White or Caucasian,No,Option 3,Republican,"Some college, but no degree",5,5,3,5,5,4,0,5,5,5,3,3,4,5,5,4,5,5,4,5,5,2,4,4,4,5,5,4,3,4,4,5,2,0,2,5,0,4,"710 people avoid jail (50% Black, 50% White)","Avg. SAT: 1300, Diversity: 30% underrepresented minority students","Payout: $40 million, Care: 25,000","Quarterly Profit: $60,000, Money Paid to Local Producers: $1,000,000","Chance of winning: 40%, Corporate control: 0%"
2023-07-17 22:08:20,2023-07-17 22:28:07,IP Address,70.124.218.74,100,1186,True,2023-07-17 22:28:08,R_25NGgilZterzwsd,,,,,30.1136,-94.1226,anonymous,EN,60bcf028e6c458f07b676b5e,1986,Male,Black or African American,No,Option 3,Democrat,Associates or technical degree,5,5,2,4,4,4,1,4,4,3,2,5,5,5,5,5,5,3,4,3,5,1,5,5,4,5,5,4,2,2,3,2,5,2,2,4,3,2,"620 people avoid jail (70% Black, 30% White)","Avg. SAT: 1390, Diversity: 15% underrepresented minority students","Payout: $60 million, Care: 20,000","Quarterly Profit: $60,000, Money Paid to Local Producers: $1,000,000","Chance of winning: 50%, Corporate control: 40%"
